document_id,page_index,vector_grid_detected,aligned_numeric_rows,detector_status,verification_status,notes
INE044A01036_2017,215,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2017,217,True,9,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=9"
INE044A01036_2017,218,True,9,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=9"
INE044A01036_2017,219,True,12,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=12"
INE044A01036_2017,220,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2017,221,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2017,222,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,223,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2017,224,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,225,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2017,226,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,227,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2017,228,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,229,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2017,230,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2017,231,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,232,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,233,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,234,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,235,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,236,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2017,237,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE044A01036_2017,238,True,10,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=10"
INE044A01036_2017,239,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2017,241,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,242,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2017,243,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,244,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,245,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,246,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2017,247,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,248,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,249,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,250,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2017,251,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,252,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2017,253,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,254,False,5,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=5"
INE044A01036_2017,255,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,257,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,259,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2017,260,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,261,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2017,263,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,265,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,267,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,269,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,271,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,273,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,274,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,275,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,276,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,277,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2017,279,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,280,False,3,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=3"
INE044A01036_2017,284,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,286,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,287,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2017,288,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2017,289,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,290,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2017,303,False,6,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=6"
INE044A01036_2017,305,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2017,310,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,311,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2017,312,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,0,False,5,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=5"
INE044A01036_2018,1,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,3,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,4,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,5,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,8,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,9,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,10,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,11,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,12,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,13,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,14,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,15,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,16,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,17,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,19,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,20,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,21,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,22,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,23,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,24,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,26,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2018,34,False,4,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=4"
INE044A01036_2018,37,False,3,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=3"
INE044A01036_2018,49,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,50,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,52,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,57,False,4,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=4"
INE044A01036_2018,59,False,5,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=5"
INE044A01036_2018,60,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,61,False,7,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=7"
INE044A01036_2018,62,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,74,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,75,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,76,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2018,77,False,4,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=4"
INE044A01036_2018,78,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,79,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,94,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,95,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,96,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,97,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,98,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,99,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,100,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,101,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,102,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,103,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,104,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,105,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,106,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,107,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,108,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,109,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,110,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,111,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,112,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,113,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,114,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,116,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,117,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,118,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,119,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,120,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,121,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,122,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2018,123,False,9,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=9"
INE044A01036_2018,124,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE044A01036_2018,129,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,130,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,136,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,137,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,138,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,139,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,140,False,4,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=4"
INE044A01036_2018,142,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,143,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,162,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,163,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,164,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,165,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,166,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,167,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,168,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,169,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,170,True,10,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=10"
INE044A01036_2018,171,True,10,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=10"
INE044A01036_2018,172,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,173,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,174,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2018,175,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2018,176,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,177,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,178,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,179,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,180,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,181,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,182,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,183,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,184,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2018,185,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,186,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,187,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,188,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,189,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2018,190,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,191,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,192,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2018,193,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE044A01036_2018,195,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,196,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,197,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,198,True,5,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=5"
INE044A01036_2018,199,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE044A01036_2018,200,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,203,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2018,204,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2018,214,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,215,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,216,False,3,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=3"
INE044A01036_2018,217,False,5,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=5"
INE044A01036_2018,218,False,3,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=3"
INE044A01036_2018,230,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,234,False,6,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=6"
INE044A01036_2018,235,False,5,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=5"
INE044A01036_2018,237,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,239,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,240,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,242,False,6,CANDIDATE,NOT_REVIEWED,"grid=False, numeric_rows=6"
INE044A01036_2018,244,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,245,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,246,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,247,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,248,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,249,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,250,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,251,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2018,252,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,253,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,254,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,255,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,256,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,257,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,258,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2018,259,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2018,260,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,0,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2024,2,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,3,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,4,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,5,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,6,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,7,True,7,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=7"
INE044A01036_2024,8,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,12,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,13,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,14,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,15,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,16,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,17,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,18,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,19,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,20,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,21,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,22,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,23,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,24,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,25,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,26,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,27,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,28,True,3,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=3"
INE044A01036_2024,29,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,30,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2024,31,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2024,32,True,1,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=1"
INE044A01036_2024,33,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2024,34,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,35,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,36,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,37,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,38,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2024,39,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,40,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,41,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,42,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,44,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,45,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2024,55,True,8,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=8"
INE044A01036_2024,56,True,10,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=10"
INE044A01036_2024,57,True,15,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=15"
INE044A01036_2024,58,True,18,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=18"
INE044A01036_2024,59,True,14,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=14"
INE044A01036_2024,60,True,6,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=6"
INE044A01036_2024,61,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,62,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,65,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2024,66,True,2,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=2"
INE044A01036_2024,67,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,68,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,69,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,70,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,71,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,72,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,73,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,74,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
INE044A01036_2024,75,True,4,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=4"
INE044A01036_2024,76,True,0,CANDIDATE,NOT_REVIEWED,"grid=True, numeric_rows=0"
